"days","Barack Obama","Bill Clinton","Donald Trump","Dwight D. Eisenhower","George H.W. Bush","George W. Bush","Gerald Ford","Harry S. Truman","Jimmy Carter","Joe Biden","John F. Kennedy","Lyndon B. Johnson","Richard Nixon","Ronald Reagan"
142,28.5026420016544,-9.92757823336096,-21.7481469122321,62.9561063796729,55.5113924957109,23.7720100076354,1.83585080240984,84,44.1546319545648,15.1852244019632,63.5546304303838,64.5111209225915,48.4975159755681,31.2421769229689
143,29.777305193515,-9.92757823336097,-20.7846825408183,62.9561063796729,55.5113924957109,23.7720100076354,1.83585080240983,84,44.1546319545648,15.1852244019632,63.5546304303838,64.5111209225915,48.4975159755681,31.2421769229689
144,29.777305193515,-9.92757823336095,-20.7846825408183,62.9561063796729,55.5113924957109,22.4888444433948,1.83585080240984,84,44.1546319545648,15.1852244019632,63.5546304303838,64.5111209225915,48.4975159755681,31.2421769229689
145,30.0690661966737,-9.92757823336096,-20.357459766767,62.9561063796729,55.5113924957109,22.4888444433948,1.83585080240984,84,44.1546319545648,10.2897247704951,63.5546304303838,64.5111209225915,48.4975159755681,31.2421769229689
146,28.6512495794897,-6.9147781849935,-20.357459766767,62.9561063796729,55.5113924957109,22.4888444433948,1.83585080240983,84,44.1546319545648,12.9803291324918,63.5546304303838,64.5111209225915,48.4975159755681,31.2421769229689
147,29.5714193827435,-6.91477818499351,-20.357459766767,62.9561063796729,55.5113924957109,22.4888444433948,1.83585080240983,84,44.1546319545648,12.9803291324918,63.5546304303838,64.5111209225915,48.4975159755681,31.2421769229689
148,28.5655205931034,-6.91477818499351,-19.1680769514061,62.9561063796729,55.5113924957109,20.4008609022426,1.83585080240983,84,44.1546319545648,12.9803291324918,63.5546304303838,64.5111209225915,48.4975159755681,31.2421769229689
149,27.9011238085147,-6.91477818499351,-18.4631763994511,62.9561063796729,55.5113924957109,16.7773636727285,1.83585080240984,84,44.1546319545648,13.280556065392,63.5546304303838,64.5111209225915,48.4975159755681,31.2421769229689
150,27.3836897109289,-6.91477818499351,-18.1087688818716,62.9561063796729,55.5113924957109,16.7773636727285,1.83585080240984,84,44.1546319545648,13.280556065392,63.5546304303838,64.5111209225915,48.4975159755681,31.2421769229689
151,27.3836897109289,-6.91477818499351,-18.6512965619362,62.9561063796729,55.5113924957109,16.7773636727285,1.83585080240984,84,44.8959931700242,11.9892018227673,63.5546304303838,64.5111209225915,48.4975159755681,31.2421769229689
152,26.5571274758463,-10.282811134111,-18.6512965619362,62.9561063796729,55.5113924957109,16.7773636727285,1.83585080240984,84,44.8959931700242,11.9892018227673,63.5546304303838,64.5111209225915,48.4975159755681,31.2421769229689
153,25.9486908249754,-10.282811134111,-18.6512965619362,62.9561063796729,55.5113924957109,16.7773636727285,1.83585080240984,84,44.8959931700241,12.2625001057905,63.5546304303838,64.5111209225915,48.4975159755681,30.1364858979893
154,25.9486908249754,-10.282811134111,-18.1744094444296,62.9561063796729,55.5113924957109,16.7773636727285,1.83585080240984,84,44.8959931700242,12.2625001057905,63.5546304303838,64.5111209225915,48.4975159755681,30.1364858979893
155,25.9486908249754,-8.87428866114436,-18.1744094444296,62.9561063796729,55.5113924957109,16.7773636727285,1.83585080240984,84,44.8959931700242,12.2625001057905,63.5546304303838,64.5111209225915,47.0303384754914,30.1364858979893
156,25.9486908249754,-8.87428866114437,-17.4930894666324,62.9561063796729,55.5113924957109,16.215091675153,1.83585080240984,84,44.8959931700241,12.2625001057905,63.5546304303838,64.5111209225915,47.0303384754914,30.1364858979893
157,25.9486908249754,-8.87428866114436,-17.589894882026,62.9561063796729,55.5113924957109,16.215091675153,-1.97879605645997,84,44.8959931700242,12.2625001057905,63.5546304303838,64.5111209225915,47.0303384754914,30.1364858979893
158,25.9486908249754,-5.14489194745054,-15.4360560676731,62.9561063796729,55.5113924957109,16.215091675153,-1.97879605645996,84,44.8959931700242,12.2625001057905,63.5546304303838,64.5111209225915,47.0303384754914,30.1364858979893
159,25.4192119240317,-5.14489194745054,-15.4360560676731,62.9561063796729,55.5113924957109,16.215091675153,-1.97879605645996,84,44.8959931700241,12.2625001057905,58.1254008136212,64.0097696725635,47.0303384754914,30.1364858979893
160,24.9152859517027,-5.14489194745055,-16.0366935889279,62.9561063796729,55.5113924957109,16.215091675153,-1.97879605645996,84,44.8959931700242,9.82832516618598,58.1254008136212,64.0097696725636,47.0303384754914,28.6003616720917
161,24.9152859517027,-3.59526159389216,-16.0366935889279,62.9561063796729,55.5113924957109,16.215091675153,-1.97879605645996,84,44.8959931700242,9.27218297766372,58.1254008136212,64.0097696725635,47.0303384754914,28.6003616720917
162,26.0719930690558,-3.59526159389215,-16.0366935889279,62.9561063796729,55.5113924957109,17.0980298226238,-1.97879605645996,84,44.8959931700242,9.27218297766373,58.1254008136212,64.0097696725636,47.0303384754914,28.6003616720917
163,26.0719930690558,-3.59526159389216,-16.2380775513815,62.9561063796729,55.5113924957109,17.0980298226238,-1.97879605645996,84,44.8959931700242,9.27218297766372,58.1254008136212,64.0097696725635,47.0303384754914,28.6003616720917
164,26.0719930690558,-3.59526159389217,-16.2380775513815,62.9561063796729,55.5113924957109,17.0980298226238,-1.97879605645996,84,44.8959931700242,9.27218297766371,58.1254008136212,64.0097696725635,47.0303384754914,28.6003616720917
165,26.0719930690558,-3.59526159389216,-16.2380775513815,62.9561063796729,55.5113924957109,17.0980298226238,-1.97879605645996,84,44.8959931700242,9.27218297766371,58.1254008136212,64.0097696725635,47.0303384754914,28.6003616720917
166,25.7962005899672,-3.59526159389216,-16.2380775513815,62.9561063796729,55.5113924957109,17.0980298226238,-1.97879605645996,84,44.8959931700241,9.27218297766371,58.1254008136212,64.0097696725635,47.0303384754914,28.6003616720917
167,25.7962005899671,-3.59526159389217,-15.9902921602768,62.9561063796729,55.5113924957109,17.0980298226238,-1.97879605645996,84,44.8959931700242,9.27218297766371,58.1254008136212,64.0097696725635,47.0303384754914,28.6003616720917
168,25.7962005899672,-3.59526159389215,-15.9902921602768,62.9561063796729,55.5113924957109,17.0980298226238,-1.97879605645996,84,44.8959931700241,9.27218297766371,58.1254008136212,64.0097696725635,47.0303384754914,28.6003616720917
169,24.4173608363693,-3.59526159389217,-15.9902921602768,62.9561063796729,55.5113924957109,17.0980298226238,-1.97879605645996,84,44.8959931700242,9.27218297766372,58.1254008136212,64.0097696725635,47.0303384754914,28.6003616720917
170,24.4173608363693,-3.59526159389217,-16.2605119535731,54.0021174244831,49.0984245970467,17.0980298226238,-1.97879605645996,84,44.8959931700242,9.27218297766372,58.1254008136212,64.0097696725635,47.0303384754914,28.6003616720917
171,24.4173608363693,-3.59526159389216,-16.799999941616,54.0021174244831,49.0984245970467,17.0980298226238,-1.97879605645996,84,44.8959931700242,9.27218297766373,58.1254008136212,64.8531054248932,47.0303384754914,28.6003616720917
172,23.9769057422439,-3.20280653528325,-16.799999941616,54.0021174244831,49.0984245970466,17.0308079077188,-1.97879605645996,84,40.2273755731054,9.27218297766372,58.1254008136212,64.8531054248932,47.0303384754914,28.6003616720917
173,23.1807213356039,-3.20280653528324,-16.653097761168,54.0021174244831,49.0984245970467,17.9064267576468,-1.97879605645997,84,40.2273755731054,9.27218297766373,58.1254008136212,64.8531054248932,47.0303384754914,28.6003616720917
174,23.1807213356039,-3.20280653528324,-17.261000504528,54.0021174244831,49.0984245970467,17.9064267576468,-1.97879605645997,84,40.2273755731054,9.27218297766373,58.1254008136212,64.8531054248932,47.0303384754914,28.6003616720917
175,23.7916840387598,-3.20280653528325,-17.261000504528,54.0021174244831,49.0984245970467,17.9064267576468,-1.97879605645997,84,40.2273755731054,9.27218297766373,58.1254008136212,64.8531054248932,47.0303384754914,28.6003616720917
176,23.7916840387598,-3.20280653528324,-17.261000504528,54.0021174244831,49.0984245970467,17.9064267576468,-1.97879605645996,84,40.2273755731054,9.27218297766373,58.1254008136212,64.8531054248932,36.4721466921596,28.6003616720917
177,23.7916840387598,-3.20280653528324,-16.7091457311684,54.0021174244831,49.0984245970467,17.9064267576468,-1.99850146420494,84,40.2273755731054,9.27218297766372,58.1254008136212,64.8531054248932,36.4721466921596,28.6003616720917
178,24.6054969920831,-3.20280653528324,-16.7091457311684,54.0021174244831,49.0984245970467,17.9064267576468,-3.87461866101918,84,40.2273755731054,9.27218297766372,58.1254008136212,64.8531054248932,36.4721466921596,28.6003616720917
179,24.1772924879573,-3.20280653528324,-15.9244909319529,54.0021174244831,49.0984245970466,19.0062637161337,-3.87461866101917,84,40.2273755731054,11.9475471251553,58.1254008136212,64.8531054248932,36.4721466921596,28.6003616720917
180,22.5387331545531,-3.20280653528324,-17.4924373309194,54.0021174244831,49.0984245970467,19.0062637161337,-3.87461866101917,84,40.2273755731054,12.7178119318812,58.1254008136212,64.8531054248932,36.4721466921596,28.6003616720917
181,20.9969122570705,-3.20280653528324,-18.2083324068247,54.0021174244831,49.0984245970466,19.0062637161337,-3.87461866101918,73.000000058625,40.2273755731054,12.4172343973105,58.1254008136212,64.8531054248932,36.4721466921596,30.8658508392242
182,20.9969122570705,-6.04624536022374,-18.2083324068247,54.0021174244831,49.0984245970467,19.0062637161337,-3.87461866101918,73.000000058625,40.2273755731054,11.6365742129083,58.1254008136212,64.8531054248932,36.4721466921596,30.8658508392242
183,20.3365541554659,-6.04624536022374,-17.8481375188334,54.0021174244831,49.0984245970467,21.8223347816891,-3.87461866101918,73.000000058625,40.2273755731054,11.6365742129083,58.1254008136212,64.8531054248932,36.4721466921596,30.8658508392242
184,18.234582749376,-6.04624536022374,-17.8481375188334,54.0021174244831,49.0984245970467,21.8223347816891,-3.87461866101918,73.000000058625,40.2273755731054,11.6365742129083,58.1254008136212,64.8531054248932,36.4721466921596,30.8658508392242
185,18.234582749376,-6.04624536022374,-17.8481375188334,54.0021174244831,49.0984245970467,21.8223347816891,-3.87461866101917,73.000000058625,40.2273755731054,11.6365742129083,58.1254008136212,64.8531054248932,36.4721466921596,30.8658508392242
186,18.234582749376,-6.04624536022374,-18.7221563446172,54.0021174244831,49.0984245970467,20.0063077120479,-3.87461866101918,73.000000058625,48.8865217685645,11.6365742129083,58.1254008136212,64.8531054248932,36.4721466921596,30.8658508392242
187,18.1488291600848,-6.04624536022374,-18.7221563446172,54.0021174244831,49.0984245970467,23.8984503601246,-3.87461866101918,73.000000058625,48.8865217685645,11.3629891858245,58.1254008136212,61.3641622162276,36.4721466921596,30.8658508392242
188,17.7057990351048,-2.13444083680898,-18.7221563446172,54.0021174244831,49.0984245970467,23.8984503601246,-3.87461866101918,73.000000058625,48.8865217685645,11.3629891858245,58.1254008136212,61.3641622162276,36.4721466921596,27.3041416959633
189,18.7943004893845,-2.13444083680898,-18.2001954059008,54.0021174244831,49.0984245970467,23.8984503601246,-3.87461866101918,73.000000058625,48.8865217685645,11.3629891858245,58.1254008136212,61.3641622162276,36.4721466921596,27.3041416959633
190,17.6569999071209,-2.13444083680898,-18.2001954059008,54.0021174244831,49.0984245970466,23.8984503601246,-3.87461866101918,73.000000058625,48.8865217685645,9.96988700127554,58.1254008136212,61.3641622162276,41.3866407959243,27.3041416959633
191,17.6569999071209,-2.13444083680898,-18.2001954059008,60.7123828553012,49.0984245970467,23.8984503601246,-3.87461866101918,73.000000058625,48.8865217685645,9.96988700127556,58.1254008136212,61.3641622162276,41.3866407959243,27.3041416959633
192,17.6569999071209,-2.13444083680898,-19.4244427151422,60.7123828553012,49.0984245970466,23.8984503601246,-3.87461866101918,73.000000058625,48.8865217685645,9.96988700127555,58.1254008136212,61.3641622162276,41.3866407959243,27.3041416959633
193,17.3484268373433,-2.13444083680898,-21.3042474045789,60.7123828553012,49.0984245970467,23.8984503601246,-3.87461866101918,73.000000058625,48.8865217685645,9.96988700127555,62.9701840112922,61.3641622162276,41.3866407959243,27.3041416959633
194,17.3484268373433,-2.13444083680898,-21.3042474045789,60.7123828553012,49.0984245970467,23.8984503601246,-3.87461866101918,73.000000058625,48.8865217685645,7.79157511440279,62.9701840112922,61.3641622162276,41.3866407959243,27.3041416959633
195,14.8198545942186,-8.20395111876093,-21.5010836894867,60.7123828553012,49.0984245970466,23.8984503601246,-3.87461866101918,73.000000058625,48.8865217685645,7.7915751144028,62.9701840112922,61.3641622162276,41.3866407959243,30.4489570282981
196,15.4671237363982,-8.20395111876093,-21.5010836894867,60.7123828553012,49.0984245970466,23.8984503601246,-3.87461866101918,73.000000058625,48.8865217685645,7.7915751144028,62.9701840112922,61.3641622162276,41.3866407959243,30.4489570282981
197,15.4671237363982,-5.95068091823086,-22.5298908305938,60.7123828553012,49.0984245970467,21.6185786647193,-3.87461866101918,73.000000058625,48.8865217685645,7.79157511440279,62.9701840112922,61.3641622162276,41.3866407959243,30.4489570282981
198,15.9911075199372,-5.95068091823087,-21.6960377938075,60.7123828553012,49.0984245970466,21.6185786647193,-3.87461866101918,73.000000058625,48.8865217685645,7.79157511440278,62.9701840112922,61.3641622162276,41.3866407959243,30.4489570282981
199,17.0534790589033,-5.95068091823087,-21.6960377938075,60.7123828553012,49.0984245970467,21.6185786647193,-3.87461866101918,73.000000058625,48.8865217685645,7.79157511440278,62.9701840112922,61.3641622162276,41.3866407959243,30.4489570282981
200,17.0534790589033,-5.97573096887192,-21.6960377938075,60.7123828553012,49.0984245970467,19.6817684637382,-3.87461866101918,73.000000058625,38.456795458687,7.79157511440279,62.9701840112922,61.9129264288752,41.3866407959243,30.4489570282981
201,16.3538415659589,-5.97573096887191,-20.6200213780475,60.7123828553012,49.0984245970466,19.6817684637382,-3.87461866101918,73.000000058625,38.456795458687,7.79157511440279,62.9701840112922,61.9129264288753,41.3866407959243,30.4489570282981
202,15.899961201835,-5.26202714369519,-20.6200213780475,60.7123828553012,49.0984245970467,19.6817684637382,-3.87461866101918,73.000000058625,38.456795458687,7.43830714408972,62.9701840112922,61.9129264288752,41.3866407959243,30.4489570282981
203,15.899961201835,-5.26202714369519,-20.6200213780475,60.7123828553012,49.0984245970467,19.6817684637382,-3.87461866101918,73.000000058625,38.456795458687,7.43830714408972,62.9701840112922,61.9129264288752,41.3866407959243,30.4489570282981
204,15.508243297596,-4.42860491999358,-20.9932346572248,60.7123828553012,49.0984245970467,20.6952069922144,-3.87461866101918,73.000000058625,38.456795458687,7.43830714408972,62.9701840112922,61.9129264288752,41.3866407959243,30.4489570282981
205,15.4028683625397,-4.42860491999359,-20.9932346572248,60.7123828553012,49.9952104075049,20.6952069922144,-3.87461866101917,73.000000058625,38.456795458687,7.43830714408973,62.9701840112922,61.9129264288752,41.3866407959243,30.4489570282981
206,15.4028683625398,-4.42860491999359,-19.4202481224395,60.7123828553012,49.9952104075049,20.6952069922144,-5.95119324161872,73.000000058625,38.456795458687,7.43830714408972,62.9701840112922,61.9129264288753,41.3866407959243,30.4489570282981
207,15.4028683625397,-4.42860491999359,-19.2234146155429,60.7123828553012,49.9952104075049,20.6952069922144,-5.95119324161873,73.000000058625,38.456795458687,7.43830714408973,62.9701840112922,60.5763554082741,41.3866407959243,30.4489570282981
208,14.8132655083268,-4.42860491999359,-19.3415942437332,60.7123828553012,49.9952104075049,20.6952069922144,-5.95119324161873,73.000000058625,38.456795458687,7.43830714408972,62.9701840112922,60.5763554082741,41.3866407959243,30.4489570282981
209,14.4258918880385,-4.42860491999359,-18.5355039745172,60.7123828553012,49.9952104075049,20.6952069922144,-5.95119324161872,61.1772883821163,38.456795458687,3.82330195583723,62.9701840112922,60.5763554082741,41.3866407959243,30.9156629219201
210,14.4258918880385,-4.42860491999358,-18.7360484588618,60.7123828553012,49.9952104075049,20.6952069922144,-5.95119324161872,61.1772883821163,38.456795458687,3.82330195583724,62.9701840112922,60.5763554082741,41.3866407959243,30.9156629219201
211,13.4363492961004,-4.42860491999358,-19.1840607937202,60.7123828553012,49.9952104075049,21.9730632391973,-5.95119324161872,61.1772883821163,38.456795458687,3.82330195583724,62.9701840112922,60.5763554082741,41.9721034227527,30.9156629219201
212,13.4363492961004,-4.42860491999358,-20.7096323476143,59.0732509460684,49.9952104075049,21.9730632391973,-5.95119324161872,61.1772883821163,38.456795458687,3.41943935777308,62.9701840112922,60.5763554082741,41.9721034227527,30.9156629219201
213,13.4363492961004,-4.42860491999358,-23.0731678128127,59.0732509460684,49.9952104075049,21.9730632391973,-5.98692137053445,61.1772883821163,38.456795458687,3.41943935777307,62.9701840112922,60.5763554082741,41.9721034227527,30.9156629219201
214,13.4363492961004,-4.42860491999358,-23.2192512526106,59.0732509460684,49.9952104075049,21.9730632391973,-5.98692137053445,61.1772883821163,48.5920815936177,3.41943935777307,62.9701840112922,60.5763554082741,41.9721034227527,30.9156629219201
215,13.4363492961004,-4.42860491999358,-23.4515114295116,59.0732509460684,49.9952104075049,21.9730632391973,-5.98692137053445,61.1772883821163,48.5920815936177,-3.74954334842035,62.9701840112922,60.5763554082741,41.9721034227527,30.9156629219201
